CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,is_attrited,cluster,segment,pca_x,pca_y
718080558,Attrited Customer,41,F,4,High School,Single,Less than $40K,Blue,36,6,3,3,4720.0,0,4720.0,0.978,8798,67,0.675,0.0,1,1,At-Risk Customers,0.9718076436641061,-0.11300888892431257
788019483,Existing Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,1,3,3660.0,766,2894.0,0.535,14515,122,0.848,0.209,0,2,Daily Spenders,3.4975978494083675,1.6506267089004598
716151858,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,36,5,1,3,12932.0,1893,11039.0,0.804,15372,97,0.796,0.146,0,2,Daily Spenders,3.357161284846781,0.575365542909334
717241233,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,51,3,3,3,6089.0,1341,4748.0,0.757,14112,123,0.809,0.22,0,2,Daily Spenders,3.393372360059711,1.4319586011003864
713880633,Attrited Customer,53,M,2,Unknown,Single,$60K - $80K,Blue,43,2,2,3,5905.0,0,5905.0,0.797,8883,83,0.729,0.0,1,0,Silent Users,1.5256474842147256,0.05931347490299837
712374708,Existing Customer,28,F,0,Graduate,Married,Unknown,Blue,15,2,2,2,23103.0,897,22206.0,0.913,14049,120,0.714,0.039,0,2,Daily Spenders,4.094862033493806,-0.19683840028928584
721145433,Existing Customer,52,F,5,High School,Single,Less than $40K,Silver,36,3,2,2,11280.0,1523,9757.0,0.765,16237,128,0.753,0.135,0,2,Daily Spenders,4.256144572658297,1.103431497663596
711398433,Existing Customer,38,M,0,High School,Married,$60K - $80K,Blue,31,4,3,3,16565.0,1200,15365.0,0.68,16736,99,0.8,0.072,0,2,Daily Spenders,3.73786347523215,0.19307972617608118
715601808,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,41,4,2,3,34516.0,2253,32263.0,1.032,16692,131,0.795,0.065,0,2,Daily Spenders,5.278716342399903,-0.6001581011459006
717324183,Existing Customer,31,F,0,High School,Single,Less than $40K,Silver,21,3,1,3,14305.0,1288,13017.0,0.774,14769,119,0.63,0.09,0,2,Daily Spenders,3.9287968404591176,0.6007831478491188
720557883,Existing Customer,35,M,3,Uneducated,Single,Less than $40K,Blue,21,5,2,1,6104.0,1595,4509.0,0.619,15240,102,0.729,0.261,0,2,Daily Spenders,3.0746622754811583,1.3543499367557623
708759408,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,39,6,3,2,4207.0,0,4207.0,0.923,15124,108,0.714,0.0,0,2,Daily Spenders,3.3038275442901734,0.8850851241909685
719430483,Existing Customer,51,M,3,College,Married,$120K +,Blue,40,3,3,2,34516.0,1476,33040.0,0.763,14145,119,0.776,0.043,0,2,Daily Spenders,4.410059749432275,-1.0138020058685269
758753283,Attrited Customer,52,M,3,Doctorate,Married,$120K +,Blue,45,1,3,3,34516.0,550,33966.0,0.674,7341,71,0.732,0.016,1,3,Premium Customers,1.7997109208864026,-2.168152411194905
716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738,116,0.758,0.055,0,2,Daily Spenders,4.561137931886482,-0.9207677124876451
773172483,Attrited Customer,30,M,0,Graduate,Married,$40K - $60K,Blue,23,6,2,4,4063.0,0,4063.0,0.776,7463,70,0.707,0.0,1,0,Silent Users,0.832419917957417,-0.08100276169850279
721459008,Existing Customer,36,M,2,High School,Single,$120K +,Blue,36,4,1,2,11791.0,1168,10623.0,0.662,14885,101,0.629,0.099,0,2,Daily Spenders,3.3703431988794557,0.5610222078412087
710639658,Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17,6,1,3,17744.0,829,16915.0,0.851,9658,78,0.773,0.047,1,2,Daily Spenders,1.9704159277011244,-0.6258016543117281
710710233,Existing Customer,58,M,4,Graduate,Married,$120K +,Silver,45,4,2,3,34516.0,0,34516.0,0.849,15560,100,0.724,0.0,0,2,Daily Spenders,4.271137494556896,-1.250984402410819
708996708,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,46,3,1,1,21032.0,1409,19623.0,0.767,15584,105,0.81,0.067,0,2,Daily Spenders,3.9579710353513105,-0.055295111704084715
713315433,Existing Customer,61,M,2,Uneducated,Married,$60K - $80K,Blue,48,4,1,2,18571.0,0,18571.0,0.594,15802,118,0.686,0.0,0,2,Daily Spenders,4.324609397307548,0.1392881977230603
712941483,Attrited Customer,51,F,4,Post-Graduate,Married,$40K - $60K,Silver,43,1,3,3,3735.0,0,3735.0,0.762,6826,61,0.848,0.0,1,1,At-Risk Customers,0.389481523138814,-0.25380625132937584
789890958,Existing Customer,53,F,4,High School,Divorced,$40K - $60K,Blue,43,3,1,2,10948.0,482,10466.0,0.742,16230,111,0.947,0.044,0,2,Daily Spenders,3.9216268703083648,0.706123885683883
714757083,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076.0,0,29076.0,0.77,8765,84,1.211,0.0,1,3,Premium Customers,2.3213571428541573,-1.532085652043177
789237333,Existing Customer,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,2,5,20237.0,1593,18644.0,0.811,15041,102,1.0,0.079,0,2,Daily Spenders,3.6700830982526433,-0.07947359310117154
714949758,Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712,123,0.708,0.055,0,2,Daily Spenders,5.137298431729746,-0.6984609250629165
714136233,Attrited Customer,53,M,4,Graduate,Married,$120K +,Blue,38,5,2,3,34516.0,0,34516.0,0.854,8417,72,0.714,0.0,1,3,Premium Customers,2.1139181298436918,-2.0914087932261465
778888083,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307.0,0,4307.0,0.743,8697,62,0.59,0.0,1,0,Silent Users,0.865561400828555,-0.1256964271791156
710923533,Existing Customer,38,M,4,Unknown,Single,$120K +,Blue,31,3,2,3,34516.0,0,34516.0,0.604,15611,127,0.693,0.0,0,2,Daily Spenders,5.012783751583327,-0.883681720362597
709385133,Existing Customer,42,F,2,Doctorate,Married,Unknown,Blue,30,4,3,5,14828.0,1513,13315.0,0.748,15572,113,0.614,0.102,0,2,Daily Spenders,3.805035445209261,0.49974714040678103
716836308,Existing Customer,29,M,1,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3839.0,1139,2700.0,0.632,14791,124,0.771,0.297,0,2,Daily Spenders,3.4124391422588674,1.8335349653440918
720633558,Existing Customer,37,F,3,Graduate,Divorced,Less than $40K,Blue,24,3,3,4,3727.0,995,2732.0,0.743,14786,101,0.656,0.267,0,2,Daily Spenders,2.8093355962337596,1.4572269559371405
712846458,Existing Customer,45,M,4,High School,Divorced,$80K - $120K,Blue,39,5,3,4,14290.0,1432,12858.0,0.815,14709,125,0.689,0.1,0,2,Daily Spenders,3.9445419283655347,0.6377685404486885
709399908,Existing Customer,34,F,2,Graduate,Single,$40K - $60K,Blue,23,4,2,2,7594.0,1442,6152.0,0.753,15026,99,0.678,0.19,0,2,Daily Spenders,3.0614744648607393,1.023063118606062
772698783,Existing Customer,50,F,2,College,Married,Less than $40K,Blue,40,3,2,4,8416.0,1549,6867.0,0.643,13988,124,0.771,0.184,0,2,Daily Spenders,3.568798929435425,1.2214347901691882
718665033,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140.0,0,34140.0,0.877,8177,76,0.52,0.0,1,3,Premium Customers,2.0993459153198453,-2.0599155534015274
771561183,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753.0,2517,11236.0,0.652,7464,66,0.692,0.183,1,1,At-Risk Customers,0.8398669271228009,-0.38645587585585606
789008508,Existing Customer,44,M,4,College,Married,$80K - $120K,Blue,31,2,1,1,3472.0,1687,1785.0,0.645,13999,119,0.725,0.486,0,2,Daily Spenders,3.0783052954406465,2.2695736288059876
719439108,Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Silver,34,3,3,2,15315.0,1613,13702.0,0.859,14728,100,0.754,0.105,0,2,Daily Spenders,3.3016583670703974,0.24358178188206747
720817533,Existing Customer,54,M,1,Uneducated,Married,$120K +,Blue,40,4,1,2,12086.0,1264,10822.0,0.986,15559,91,0.717,0.105,0,2,Daily Spenders,3.236399225787666,0.46428252820471705
813901458,Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,55,5,5,3,34516.0,1642,32874.0,0.709,14954,95,0.696,0.048,0,2,Daily Spenders,3.7876549087436504,-1.3382433142263894
717783483,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,4,1,2,5016.0,2286,2730.0,0.669,17038,122,0.649,0.456,0,2,Daily Spenders,3.832302813729913,2.3269144782522977
718299933,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171,0,2,Daily Spenders,3.1015316820743473,1.2387422281789513
789074358,Existing Customer,46,M,2,High School,Single,$60K - $80K,Blue,34,2,2,1,10325.0,0,10325.0,0.866,16856,122,0.718,0.0,0,2,Daily Spenders,4.294472660336249,0.7971450438614303
712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0,18418.0,0.918,9980,68,0.744,0.0,1,3,Premium Customers,1.698355712376785,-0.9671568947712547
720618033,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,36,1,3,2,9633.0,0,9633.0,0.638,14829,90,0.8,0.0,0,2,Daily Spenders,2.943695101221383,0.2492737326208227
720415833,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,32,3,5,2,3842.0,1563,2279.0,0.781,14751,107,0.726,0.407,0,2,Daily Spenders,2.726216465817411,1.8059459951578312
720385608,Existing Customer,45,M,3,College,Unknown,$80K - $120K,Blue,31,2,1,4,20958.0,1936,19022.0,0.772,14314,99,0.768,0.092,0,2,Daily Spenders,3.523402242384829,-0.1520320074686218
709937583,Existing Customer,45,F,2,High School,Single,Unknown,Blue,34,4,3,2,3024.0,1835,1189.0,0.793,14220,108,0.662,0.607,0,2,Daily Spenders,2.5812074068590545,2.397875782311859
770743983,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,1,2,3,8698.0,874,7824.0,0.708,15683,94,0.709,0.1,0,2,Daily Spenders,3.1672392092216213,0.7012379367660825
715671183,Attrited Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,6,3,4,6824.0,2517,4307.0,0.972,9045,67,0.595,0.369,1,1,At-Risk Customers,0.7849322038503801,0.6636465978400946
711283008,Existing Customer,50,M,1,High School,Single,$80K - $120K,Silver,36,4,5,3,34516.0,0,34516.0,0.732,16019,105,0.694,0.0,0,2,Daily Spenders,4.307097742676784,-1.2522178245450646
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516.0,1984,32532.0,0.734,14335,116,0.758,0.057,0,2,Daily Spenders,4.480573809505779,-0.9419777463770183
709592808,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,28,5,3,4,3311.0,1556,1755.0,0.652,14470,103,0.746,0.47,0,2,Daily Spenders,2.6184927287326163,1.9906325253635282
773306658,Existing Customer,54,M,1,Unknown,Single,$60K - $80K,Blue,48,4,5,4,4752.0,1230,3522.0,0.883,15678,103,0.717,0.259,0,2,Daily Spenders,2.9535859581092376,1.386117727560951
822084333,Attrited Customer,51,M,3,High School,Married,$80K - $120K,Blue,47,2,4,3,4041.0,0,4041.0,0.67,8219,84,0.909,0.0,1,1,At-Risk Customers,1.2327943305067819,0.0926578739321805
708821733,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713.0,531,19182.0,0.792,8301,70,0.591,0.027,1,3,Premium Customers,1.4456130673011125,-1.0720100994421662
711070683,Existing Customer,48,F,3,Post-Graduate,Married,$40K - $60K,Blue,37,4,1,2,6725.0,493,6232.0,0.72,13891,106,0.606,0.073,0,2,Daily Spenders,3.1597739762267802,0.8494035407288402
772596783,Existing Customer,31,M,1,Graduate,Unknown,Less than $40K,Gold,21,3,2,2,15261.0,1109,14152.0,0.655,15442,125,0.761,0.073,0,2,Daily Spenders,4.2068307244180945,0.5848685832531354
806917983,Existing Customer,32,F,2,Graduate,Divorced,Unknown,Silver,27,2,3,1,33779.0,1526,32253.0,0.879,15200,126,0.8,0.045,0,2,Daily Spenders,4.779451424001711,-0.7953445964845005
719329983,Existing Customer,42,F,3,Unknown,Unknown,Unknown,Blue,36,6,1,2,15648.0,0,15648.0,0.731,13784,88,0.913,0.0,0,2,Daily Spenders,3.0166935161669906,-0.19445264053863257
710190858,Existing Customer,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,5,2,4,9283.0,2288,6995.0,0.928,13804,110,0.719,0.246,0,2,Daily Spenders,3.1314158546780853,1.1131798333094864
708880683,Existing Customer,49,M,5,College,Married,$40K - $60K,Blue,40,4,3,4,3970.0,892,3078.0,0.772,13697,102,0.759,0.225,0,2,Daily Spenders,2.666489332459365,1.2802928402171303
709332408,Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,6159.0,1640,4519.0,0.619,13517,106,0.656,0.266,0,2,Daily Spenders,2.7803127068054323,1.272290546086002
710751033,Attrited Customer,31,F,1,Graduate,Single,Less than $40K,Blue,13,1,1,3,4829.0,0,4829.0,0.836,8286,65,0.857,0.0,1,0,Silent Users,0.9473591566005911,-0.11507615051354794
710679933,Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,54,2,5,4,15633.0,0,15633.0,0.984,8660,58,0.758,0.0,1,1,At-Risk Customers,0.9475173404929407,-1.0611370339190884
710849208,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516.0,1652,32864.0,0.756,14738,113,0.766,0.048,0,2,Daily Spenders,4.359404524875131,-1.0439852162257024
710056758,Existing Customer,51,M,4,High School,Single,$40K - $60K,Blue,36,2,2,4,10017.0,1850,8167.0,0.622,15635,116,0.681,0.185,0,2,Daily Spenders,3.7283317549885386,1.1124212530744482
713520858,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,38,3,3,2,3895.0,1981,1914.0,0.839,16023,119,0.725,0.509,0,2,Daily Spenders,3.343610929332914,2.3624521269953855
714710733,Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,36,4,1,2,5611.0,0,5611.0,0.697,16557,120,0.622,0.0,0,2,Daily Spenders,4.08379985327623,1.108547335727856
766769058,Existing Customer,51,M,1,Graduate,Single,$40K - $60K,Gold,44,3,3,3,22722.0,1790,20932.0,0.813,15817,121,0.754,0.079,0,2,Daily Spenders,4.35865779226794,0.022872840172897868
716990883,Existing Customer,38,M,5,Unknown,Married,$80K - $120K,Blue,26,5,1,2,16033.0,766,15267.0,0.682,15260,115,0.855,0.048,0,2,Daily Spenders,4.010530625550408,0.35647903682766086
718298733,Existing Customer,40,M,4,High School,Single,$80K - $120K,Blue,29,3,3,2,12978.0,0,12978.0,0.628,14134,85,0.7,0.0,0,2,Daily Spenders,2.786427757150649,-0.09375579368511253
717174558,Attrited Customer,57,F,1,Uneducated,Single,Less than $40K,Blue,46,2,3,3,9129.0,0,9129.0,0.733,7733,81,0.884,0.0,1,1,At-Risk Customers,1.293329479924199,-0.2972163440624339
714543633,Attrited Customer,45,F,3,Unknown,Single,Less than $40K,Blue,36,1,2,5,7500.0,0,7500.0,0.576,8024,78,0.696,0.0,1,0,Silent Users,1.2764776692575024,-0.17371335994223241
715756683,Existing Customer,50,M,4,Graduate,Single,$80K - $120K,Blue,36,3,2,4,14804.0,1696,13108.0,0.959,15237,111,0.734,0.115,0,2,Daily Spenders,3.736743708021014,0.5174307027172105
719400108,Existing Customer,53,M,3,Unknown,Single,$80K - $120K,Blue,43,4,3,4,34516.0,1084,33432.0,0.686,14319,124,0.699,0.031,0,2,Daily Spenders,4.58960614802692,-0.9645710023179594
710463408,Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,36,3,2,3,9683.0,1116,8567.0,0.721,15627,104,0.825,0.115,0,2,Daily Spenders,3.448432300990158,0.8013402130043681
708245808,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,36,4,1,4,19671.0,924,18747.0,0.82,13908,124,0.676,0.047,0,2,Daily Spenders,4.114859196992524,0.1369563512336541
799253808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Silver,36,5,2,3,34516.0,1294,33222.0,0.679,13845,120,0.791,0.037,0,2,Daily Spenders,4.446550016536041,-1.0016942639514
716552433,Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,2,5056.0,1067,3989.0,0.749,15926,117,0.519,0.211,0,2,Daily Spenders,3.6843854107082263,1.583347461500658
720995583,Existing Customer,48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,3,2,2,25217.0,1754,23463.0,0.712,15054,110,0.833,0.07,0,2,Daily Spenders,4.067065659316562,-0.3361531570927415
780118158,Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,13,2,2,4,3585.0,2420,1165.0,0.812,15656,124,0.746,0.675,0,2,Daily Spenders,3.321628311376354,2.867672315741297
713668158,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067.0,0,21067.0,0.995,9212,71,0.821,0.0,1,3,Premium Customers,1.7198038580406212,-1.1590896197005047
709249083,Attrited Customer,40,M,2,Unknown,Single,$60K - $80K,Blue,20,4,2,4,4283.0,0,4283.0,0.878,8672,64,1.207,0.0,1,0,Silent Users,0.9140439973389021,-0.09869956279270192
717081483,Existing Customer,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25,3,2,2,25187.0,2209,22978.0,0.799,16606,96,0.778,0.088,0,2,Daily Spenders,3.9755301413879063,-0.378058147967484
718455633,Existing Customer,60,F,0,Graduate,Single,Unknown,Gold,55,4,3,2,7469.0,2517,4952.0,0.656,16328,124,0.771,0.337,0,2,Daily Spenders,3.8040919596679323,1.781101784828314
708974283,Existing Customer,50,M,4,Graduate,Married,$60K - $80K,Blue,34,5,1,1,18142.0,0,18142.0,0.857,15427,95,0.792,0.0,0,2,Daily Spenders,3.61326639211771,-0.16551575015477168
713399583,Attrited Customer,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2,3,4,29865.0,2097,27768.0,0.902,8636,74,0.947,0.07,1,3,Premium Customers,1.9306807171669023,-1.5906345926991508
713293983,Existing Customer,52,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,33,5,3,2,3388.0,2517,871.0,0.919,15313,91,0.784,0.743,0,2,Daily Spenders,2.233762417268717,2.548240525324858
714785508,Existing Customer,49,M,2,High School,Single,$80K - $120K,Silver,40,4,3,2,34516.0,1313,33203.0,0.583,15154,99,0.833,0.038,0,2,Daily Spenders,4.069792276289976,-1.2303073459077798
827318958,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,45,5,3,2,9431.0,1785,7646.0,0.603,14261,99,0.65,0.189,0,2,Daily Spenders,2.9121699667817285,0.8116031660201104
718496283,Existing Customer,42,F,1,College,Single,Unknown,Silver,31,6,2,3,30770.0,2228,28542.0,0.712,15998,121,0.704,0.072,0,2,Daily Spenders,4.738038469764341,-0.504549090699576
709608708,Attrited Customer,29,M,1,Graduate,Married,$60K - $80K,Blue,17,5,1,4,6500.0,2517,3983.0,0.915,9451,79,0.646,0.387,1,0,Silent Users,1.2898136442356627,0.9838425654247658
710939283,Existing Customer,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,3,2,4,4209.0,1300,2909.0,0.75,16078,105,0.615,0.309,0,2,Daily Spenders,3.2153220814738863,1.697544849749377
770824833,Existing Customer,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,2,3,5,3657.0,1135,2522.0,0.795,16236,94,0.808,0.31,0,2,Daily Spenders,2.8653459461427726,1.5671987000891754
779082633,Existing Customer,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,3,2,3,4107.0,979,3128.0,0.647,14596,104,0.733,0.238,0,2,Daily Spenders,2.953685980866869,1.4207807116638207
720515883,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,46,4,3,2,3638.0,0,3638.0,0.837,16469,115,0.667,0.0,0,2,Daily Spenders,3.7374004277460164,1.1058482687259616
747885858,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,31,5,3,3,8325.0,2048,6277.0,0.92,14571,91,0.655,0.246,0,2,Daily Spenders,2.670841389208657,0.939984724775422
779140533,Existing Customer,49,M,2,Doctorate,Married,$120K +,Blue,34,3,6,4,27124.0,2311,24813.0,0.73,15195,121,0.729,0.085,0,2,Daily Spenders,4.192901461200237,-0.4045422280382008
716619558,Existing Customer,38,F,0,High School,Single,Less than $40K,Silver,36,4,3,2,13747.0,1941,11806.0,0.748,16401,119,0.608,0.141,0,2,Daily Spenders,4.060532734586657,0.8046021417761446
788633733,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Silver,13,4,3,2,28174.0,1173,27001.0,0.779,16258,108,0.714,0.042,0,2,Daily Spenders,4.309796511455488,-0.590436448326201
715291908,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,36,3,1,2,11109.0,2045,9064.0,0.625,13988,92,0.84,0.184,0,2,Daily Spenders,2.85679172089558,0.6371918015073211
709977933,Attrited Customer,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,2,3,4,9959.0,199,9760.0,1.003,8517,60,0.5,0.02,1,1,At-Risk Customers,0.8894647085803179,-0.5376389649954285
716454858,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,3,4014.0,2266,1748.0,0.718,14257,94,0.958,0.565,0,2,Daily Spenders,2.404118856142584,2.1057981455826753
720539583,Existing Customer,46,M,4,Unknown,Single,$60K - $80K,Blue,31,4,1,4,21226.0,1202,20024.0,0.755,14103,96,0.655,0.057,0,2,Daily Spenders,3.4390848928181077,-0.3105298761318392
739021908,Existing Customer,56,F,2,Unknown,Married,$40K - $60K,Blue,49,3,3,2,3681.0,0,3681.0,0.693,13222,112,0.931,0.0,0,2,Daily Spenders,3.021875015654731,0.8519983848028505
711289533,Existing Customer,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,5,3,2,26710.0,1681,25029.0,0.741,14043,117,0.746,0.063,0,2,Daily Spenders,4.052529178731905,-0.4602007371869138
716464533,Existing Customer,32,F,1,Graduate,Married,Less than $40K,Blue,36,4,3,3,9550.0,2517,7033.0,0.713,13783,116,0.841,0.264,0,2,Daily Spenders,3.2209052715232307,1.1856854882471775
710590683,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127.0,0,16127.0,0.769,7729,82,1.0,0.0,1,1,At-Risk Customers,1.5587545411303694,-0.7663831895323693
710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,0,4935.0,0.713,7886,64,0.882,0.0,1,1,At-Risk Customers,0.7193063891290018,-0.22738122651599216
717482658,Existing Customer,55,M,2,High School,Single,$80K - $120K,Blue,36,3,2,2,18022.0,0,18022.0,0.823,14485,106,0.738,0.0,0,2,Daily Spenders,3.6596934294782684,-0.10279692473301222
712246983,Existing Customer,50,M,4,High School,Married,$80K - $120K,Blue,43,2,2,5,16748.0,2413,14335.0,0.769,15338,121,0.635,0.144,0,2,Daily Spenders,4.069789327176908,0.5959640216685611
711460458,Attrited Customer,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,5,2,3,10973.0,0,10973.0,0.792,10583,75,0.786,0.0,1,2,Daily Spenders,1.8148504030918131,-0.2877081482617034
713159133,Existing Customer,32,F,2,High School,Single,Less than $40K,Silver,23,4,2,2,14143.0,1472,12671.0,0.777,13785,117,0.648,0.104,0,2,Daily Spenders,3.601632218644134,0.5227789792677391
